cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,percent,used,active,buffers,cached,shared,value
1.9,0,3.8,0,0,1.9,0,0,51.4,1596858368,834342912,397148160,3135877120,1332359168,0
0,0,3.8,0,0,0,0,0,51.4,1596858368,834342912,397148160,3135877120,1332359168,0
0,0,3.9,0,0,1.9,1.9,0,51.4,1596858368,834342912,397148160,3135877120,1332359168,0
0,1.9,2,0,1.9,1.9,1.9,0,51.4,1596858368,834342912,397148160,3135877120,1332359168,0
3.7,0,3.8,0,0,3.7,0,0,51.4,1596858368,834342912,397148160,3135877120,1332359168,0
1.9,0,0,2,0,0,0,0,51.4,1596858368,834359296,397148160,3135877120,1332359168,0
0,0,0,3.8,1.9,1.9,1.9,0,51.4,1596858368,834359296,397148160,3135877120,1332359168,0
0,0,0,3.9,0,0,0,0,51.4,1596858368,834359296,397156352,3135868928,1332359168,0
0,0,0,3.8,0,0,3.8,0,51.4,1596858368,834359296,397156352,3135868928,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596858368,834359296,397156352,3135868928,1332359168,0
0,0,0,3.8,0,1.9,0,0,51.4,1596858368,834359296,397156352,3135868928,1332359168,0
0,0,0,2,1.9,0,0,0,51.4,1596915712,834359296,397156352,3135868928,1332359168,0
3.8,0,0,7.4,1.9,0,0,0,51.4,1596915712,834359296,397156352,3135868928,1332359168,0
0,0,0,3.9,1.9,1.9,0,0,51.4,1596850176,834367488,397156352,3135877120,1332359168,0
0,0,0,2,1.9,0,3.8,0,51.4,1596850176,834367488,397156352,3135877120,1332359168,0
0,0,0,2,0,0,0,0,51.4,1596850176,834367488,397156352,3135877120,1332359168,0
0,0,0,3.8,1.9,1.9,1.9,0,51.4,1596850176,834367488,397156352,3135877120,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596850176,834367488,397156352,3135877120,1332359168,0
2,0,0,2,0,0,0,0,51.4,1596850176,834367488,397164544,3135868928,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596850176,834367488,397164544,3135868928,1332359168,0
1.9,0,0,2,0,0,3.8,0,51.4,1596850176,834367488,397164544,3135868928,1332359168,0
0,0,0,2,0,0,2,0,51.4,1596850176,834367488,397164544,3135868928,1332359168,0
1.9,0,1.9,3.8,0,0,0,0,51.4,1596850176,834367488,397164544,3135868928,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596850176,834367488,397164544,3135868928,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596841984,834375680,397164544,3135877120,1332359168,0
3.8,0,0,3.8,0,1.9,0,0,51.4,1596841984,834375680,397164544,3135877120,1332359168,0
0,0,0,3.8,0,0,0,5.6,51.4,1596841984,834375680,397164544,3135877120,1332359168,0
1.9,0,0,2,0,0,2,0,51.4,1596841984,834375680,397164544,3135877120,1332359168,0
0,0,0,1.9,0,0,0,0,51.4,1596841984,834375680,397164544,3135877120,1332359168,0
3.8,0,1.9,3.9,1.9,1.9,0,0,51.4,1596841984,834375680,397164544,3135877120,1332359168,0
1.9,0,1.9,3.8,1.9,0,0,0,51.4,1596841984,834375680,397164544,3135877120,1332359168,0
0,0,0,3.8,0,0,0,1.9,51.4,1596841984,834375680,397172736,3135868928,1332359168,0
0,0,0,2,0,0,0,0,51.4,1596841984,834375680,397172736,3135868928,1332359168,0
2,0,2,2,0,0,2,0,51.4,1596841984,834375680,397172736,3135868928,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596841984,834375680,397172736,3135868928,1332359168,0
2,1.9,3.8,5.8,0,1.9,1.9,1.9,51.4,1596841984,834375680,397172736,3135868928,1332359168,0
1.9,0,0,3.8,0,0,0,0,51.4,1596841984,834375680,397172736,3135868928,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596841984,834375680,397172736,3135868928,1332359168,0
1.9,0,0,2,1.9,0,0,0,51.4,1596829696,834375680,397172736,3135881216,1332359168,0
1.9,1.9,1.9,5.7,0,0,1.9,0,51.4,1596829696,834375680,397172736,3135881216,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596829696,834375680,397172736,3135881216,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596829696,834375680,397172736,3135881216,1332359168,0
0,0,0,2,0,0,0,0,51.4,1596829696,834375680,397180928,3135873024,1332359168,0
1.9,0,1.9,3.8,0,0,0,0,51.4,1596829696,834375680,397180928,3135873024,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596821504,834392064,397180928,3135881216,1332359168,0
0,0,1.9,3.8,0,0,1.9,0,51.4,1596821504,834392064,397180928,3135881216,1332359168,0
0,0,1.9,3.8,1.9,0,1.9,0,51.4,1596821504,834392064,397180928,3135881216,1332359168,0
0,0,1.9,2,1.9,0,0,0,51.4,1596821504,834392064,397180928,3135881216,1332359168,0
3.7,0,0,3.8,0,0,0,0,51.4,1596821504,834392064,397180928,3135881216,1332359168,0
0,0,0,2,0,1.9,0,0,51.4,1596821504,834392064,397180928,3135881216,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596821504,834392064,397180928,3135881216,1332359168,0
0,0,2,2,0,0,1.9,0,51.4,1596821504,834392064,397180928,3135881216,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596821504,834392064,397180928,3135881216,1332359168,0
1.9,0,0,3.9,0,0,0,0,51.4,1596817408,834392064,397189120,3135877120,1332359168,0
1.9,0,0,1.9,0,0,1.9,0,51.4,1596817408,834392064,397189120,3135877120,1332359168,0
0,0,0,3.9,0,0,0,0,51.4,1596813312,834400256,397189120,3135881216,1332359168,0
0,1.9,1.9,2,1.9,0,0,0,51.4,1596813312,834400256,397189120,3135881216,1332359168,0
0,0,1.9,2,3.7,0,0,0,51.4,1596813312,834400256,397189120,3135881216,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596813312,834400256,397189120,3135881216,1332359168,0
0,0,0,2,0,0,2,0,51.4,1596813312,834400256,397189120,3135881216,1332359168,0
3.8,0,0,3.8,0,0,0,0,51.4,1596813312,834400256,397189120,3135881216,1332359168,0
0,0,0,3.8,0,0,0,0,51.4,1596813312,834400256,397189120,3135881216,1332359168,0
1.9,0,0,3.8,0,0,0,0,51.4,1596813312,834400256,397189120,3135881216,1332359168,0
0,1.9,0,3.8,0,0,0,1.9,51.4,1596813312,834400256,397189120,3135881216,1332359168,0
2,0,0,0,3.9,0,1.9,0,51.4,1596805120,834400256,397197312,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596805120,834400256,397197312,3135881216,1332359168,0
0,0,0,0,7.5,0,0,0,51.4,1596805120,834400256,397197312,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
0,0,0,0,5.8,0,0,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
2,0,0,1.9,2,0,3.8,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
0,0,0,1.9,3.9,0,0,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
2,0,1.9,0,3.8,0,0,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596805120,834408448,397197312,3135881216,1332359168,0
0,0,1.9,0,7.5,0,1.9,0,51.4,1596805120,834408448,397205504,3135873024,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596805120,834408448,397205504,3135873024,1332359168,0
0,0,0,0,5.7,0,0,0,51.4,1596805120,834408448,397205504,3135873024,1332359168,0
1.9,0,0,0,2,0,0,0,51.4,1596805120,834408448,397205504,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596805120,834408448,397205504,3135873024,1332359168,0
1.9,0,0,0,3.8,0,1.9,0,51.4,1596805120,834408448,397205504,3135873024,1332359168,0
0,0,0,0,3.9,0,0,0,51.4,1596805120,834408448,397205504,3135873024,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596796928,834416640,397205504,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,1.9,51.4,1596796928,834416640,397205504,3135881216,1332359168,0
1.9,0,1.9,0,3.8,0,0,0,51.4,1596796928,834416640,397205504,3135881216,1332359168,0
0,0,0,0,2,1.9,0,0,51.4,1596796928,834416640,397205504,3135881216,1332359168,0
0,0,0,0,3.9,0,0,0,51.4,1596792832,834416640,397213696,3135877120,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596788736,834424832,397213696,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596788736,834424832,397213696,3135881216,1332359168,0
2,1.9,1.9,0,2,0,0,0,51.4,1596788736,834424832,397213696,3135881216,1332359168,0
0,0,0,0,2,1.9,1.9,0,51.4,1596788736,834424832,397213696,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596788736,834424832,397213696,3135881216,1332359168,0
1.9,1.9,0,0,3.8,0,1.9,0,51.4,1596788736,834424832,397213696,3135881216,1332359168,0
2,0,0,0,3.8,0,0,0,51.4,1596788736,834424832,397213696,3135881216,1332359168,0
3.8,0,0,0,2,0,0,0,51.4,1596743680,834420736,397213696,3135881216,1332359168,0
1.9,0,0,0,3.8,0,2,0,51.4,1596743680,834420736,397213696,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596743680,834420736,397213696,3135881216,1332359168,0
0,0,0,0,3.9,0,0,0,51.4,1596743680,834420736,397213696,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596743680,834420736,397221888,3135873024,1332359168,0
0,0,0,0,5.7,0,1.9,1.9,51.4,1596735488,834428928,397221888,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596735488,834428928,397221888,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596735488,834428928,397221888,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596735488,834433024,397221888,3135881216,1332359168,0
0,0,0,0,2,0,2,0,51.4,1596735488,834433024,397221888,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596735488,834433024,397221888,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596735488,834433024,397221888,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596735488,834433024,397221888,3135881216,1332359168,0
0,0,1.9,0,2,0,0,1.9,51.4,1596735488,834433024,397221888,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,1.9,51.4,1596735488,834433024,397221888,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,0,1.9,2,0,0,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,1.9,0,2,0,1.9,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,0,1.9,3.8,0,3.8,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,3.8,0,3.8,0,1.9,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596727296,834433024,397230080,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596727296,834433024,397238272,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596727296,834433024,397238272,3135873024,1332359168,0
1.9,1.9,1.9,0,2,0,1.9,0,51.4,1596719104,834441216,397238272,3135881216,1332359168,0
0,0,1.9,0,2,0,2,0,51.4,1596719104,834441216,397238272,3135881216,1332359168,0
0,0,0,0,3.9,0,0,0,51.4,1596719104,834441216,397238272,3135881216,1332359168,0
3.8,0,1.9,1.9,3.8,0,5.7,0,51.4,1596719104,834441216,397238272,3135881216,1332359168,0
0,1.9,0,1.9,3.9,1.9,0,0,51.4,1596776448,834441216,397238272,3135881216,1332359168,0
0,0,0,0,5.7,0,2,0,51.4,1596776448,834441216,397238272,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596719104,834449408,397238272,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596719104,834449408,397238272,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596719104,834449408,397238272,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596719104,834449408,397238272,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596719104,834449408,397246464,3135873024,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596719104,834449408,397246464,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596719104,834449408,397246464,3135873024,1332359168,0
0,0,0,0,2,0,2,0,51.4,1596710912,834449408,397246464,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596710912,834449408,397246464,3135881216,1332359168,0
0,0,0,0,3.8,0,3.8,0,51.4,1596710912,834449408,397246464,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596710912,834449408,397246464,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596710912,834457600,397246464,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596710912,834457600,397246464,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596710912,834457600,397246464,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596710912,834457600,397246464,3135881216,1332359168,0
0,0,0,0,5.7,0,1.9,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
3.7,0,0,0,3.8,0,3.8,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
1.9,0,0,0,3.8,0,1.9,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
0,0,0,0,3.8,0,2,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
3.8,0,0,0,3.8,0,2,0,51.4,1596710912,834457600,397254656,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596710912,834457600,397262848,3135864832,1332359168,0
0,0,0,0,3.8,0,3.8,0,51.4,1596710912,834457600,397262848,3135864832,1332359168,0
0,0,0,0,3.8,0,0,1.9,51.4,1596710912,834457600,397262848,3135864832,1332359168,0
0,0,0,0,2,0,1.9,0,51.4,1596710912,834457600,397262848,3135864832,1332359168,0
0,0,0,0,3.8,0,2,0,51.4,1596710912,834457600,397262848,3135864832,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596710912,834457600,397262848,3135864832,1332359168,0
0,1.9,0,0,2,0,0,0,51.4,1596710912,834457600,397262848,3135864832,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596694528,834473984,397262848,3135881216,1332359168,0
1.9,0,0,0,3.8,0,1.9,0,51.4,1596694528,834473984,397262848,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596694528,834473984,397262848,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596694528,834473984,397262848,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596694528,834473984,397262848,3135881216,1332359168,0
1.9,0,1.9,0,2,0,0,0,51.4,1596694528,834473984,397266944,3135877120,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
0,0,0,0,3.8,0,3.8,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
0,0,0,0,3.9,0,0,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
1.9,0,1.9,0,2,0,0,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
1.9,0,1.9,0,3.8,0,1.9,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596694528,834473984,397271040,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596694528,834473984,397279232,3135864832,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596694528,834473984,397279232,3135864832,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
0,0,2,0,2,0,0,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
1.9,0,1.9,1.9,5.8,0,1.9,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
0,0,0,0,2,0,3.8,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
0,0,2,0,3.9,0,0,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
1.9,0,0,0,5.8,0,0,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
0,0,0,0,2,0,1.9,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596678144,834490368,397279232,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596678144,834490368,397287424,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596678144,834490368,397287424,3135873024,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596669952,834498560,397287424,3135881216,1332359168,0
0,0,1.9,0,5.7,0,1.9,0,51.4,1596669952,834498560,397287424,3135881216,1332359168,0
0,0,0,0,3.9,0,1.9,0,51.4,1596669952,834498560,397287424,3135881216,1332359168,0
0,0,0,0,7.4,0,0,0,51.4,1596669952,834498560,397287424,3135881216,1332359168,0
0,0,0,0,3.9,0,0,0,51.4,1596669952,834498560,397287424,3135881216,1332359168,0
0,0,0,0,3.8,0,2,0,51.4,1596669952,834498560,397287424,3135881216,1332359168,0
0,0,0,0,5.7,0,0,0,51.4,1596669952,834498560,397287424,3135881216,1332359168,0
0,0,0,0,2,0,2,0,51.4,1596669952,834498560,397287424,3135881216,1332359168,0
0,0,5.7,0,2,0,0,1.9,51.4,1596669952,834498560,397287424,3135881216,1332359168,0
3.8,0,0,0,2,0,2,0,51.4,1596669952,834498560,397295616,3135873024,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596661760,834498560,397295616,3135881216,1332359168,0
0,0,0,0,2,0,1.9,0,51.4,1596661760,834498560,397295616,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596661760,834498560,397295616,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596661760,834498560,397295616,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596661760,834498560,397295616,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596661760,834498560,397295616,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596661760,834498560,397295616,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596661760,834498560,397295616,3135881216,1332359168,0
0,0,2,0,2,0,0,0,51.4,1596661760,834498560,397295616,3135881216,1332359168,0
1.9,0,1.9,0,3.8,0,1.9,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,0,1.9,3.8,0,1.9,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,0,0,2,0,1.9,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,0,0,2,0,1.9,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596653568,834502656,397303808,3135881216,1332359168,0
0,0,0,0,5.7,0,0,0,51.4,1596653568,834514944,397303808,3135881216,1332359168,0
0,0,0,0,3.9,0,0,0,51.4,1596653568,834514944,397303808,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596653568,834514944,397303808,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596653568,834514944,397303808,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596653568,834514944,397312000,3135873024,1332359168,0
0,0,3.8,0,3.8,0,1.9,0,51.4,1596653568,834514944,397312000,3135873024,1332359168,0
1.9,0,0,0,3.9,0,0,0,51.4,1596645376,834523136,397312000,3135881216,1332359168,0
0,0,1.9,0,2,0,1.9,0,51.4,1596645376,834523136,397312000,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596645376,834523136,397312000,3135881216,1332359168,0
1.9,0,0,0,5.7,0,0,0,51.4,1596645376,834523136,397312000,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596645376,834523136,397312000,3135881216,1332359168,0
0,0,0,0,3.8,0,2,0,51.4,1596645376,834523136,397312000,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596645376,834523136,397312000,3135881216,1332359168,0
0,0,3.8,0,3.8,0,0,0,51.4,1596645376,834523136,397312000,3135881216,1332359168,0
1.9,0,0,0,3.8,1.9,0,0,51.4,1596645376,834523136,397312000,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596645376,834523136,397320192,3135873024,1332359168,0
1.9,0,0,0,2,0,0,0,51.4,1596637184,834523136,397320192,3135881216,1332359168,0
0,0,0,0,2,0,3.8,0,51.4,1596637184,834531328,397320192,3135881216,1332359168,0
1.9,0,0,0,3.8,0,0,0,51.4,1596637184,834531328,397320192,3135881216,1332359168,0
1.9,0,0,0,2,0,1.9,0,51.4,1596637184,834531328,397320192,3135881216,1332359168,0
0,0,0,0,7.4,0,0,0,51.4,1596637184,834531328,397320192,3135881216,1332359168,0
2,0,1.9,1.9,5.8,0,5.6,1.9,51.4,1596637184,834531328,397320192,3135881216,1332359168,0
0,0,1.9,1.9,3.9,0,1.9,0,51.4,1596637184,834531328,397320192,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596637184,834531328,397320192,3135881216,1332359168,0
0,0,1.9,0,3.9,0,0,0,51.4,1596637184,834531328,397320192,3135881216,1332359168,0
0,0,1.9,0,3.8,0,3.8,0,51.4,1596637184,834531328,397320192,3135881216,1332359168,0
0,0,0,0,2,0,1.9,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,0,0,3.9,0,0,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,0,0,5.7,0,0,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,1.9,0,3.8,0,1.9,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,0,1.9,2,1.9,0,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,3.7,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,1.9,1.9,0,3.8,0,0,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,1.9,0,2,0,0,0,51.4,1596628992,834531328,397328384,3135881216,1332359168,0
0,0,2,0,2,0,0,0,51.4,1596628992,834531328,397336576,3135873024,1332359168,0
1.9,1.9,1.9,1.9,5.7,1.9,3.8,3.7,51.4,1596628992,834531328,397336576,3135873024,1332359168,0
0,0,0,0,2,0,1.9,0,51.4,1596620800,834543616,397336576,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596620800,834543616,397336576,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596620800,834543616,397336576,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596620800,834543616,397336576,3135881216,1332359168,0
0,0,0,0,3.8,0,0,0,51.4,1596620800,834543616,397336576,3135881216,1332359168,0
1.9,1.9,1.9,1.9,7.5,1.9,3.8,1.9,51.4,1596620800,834543616,397336576,3135881216,1332359168,0
0,0,0,1.9,2,0,0,0,51.4,1596620800,834543616,397336576,3135881216,1332359168,0
0,0,1.9,0,3.8,0,0,0,51.4,1596620800,834543616,397336576,3135881216,1332359168,0
0,0,0,1.9,2,0,0,0,51.4,1596620800,834543616,397336576,3135881216,1332359168,0
0,0,0,0,3.8,0,1.9,0,51.4,1596620800,834543616,397344768,3135873024,1332359168,0
1.9,0,0,2,2,0,0,0,51.4,1596612608,834543616,397344768,3135881216,1332359168,0
1.9,0,1.9,1.9,2,0,1.9,0,51.4,1596612608,834543616,397344768,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596612608,834543616,397344768,3135881216,1332359168,0
0,0,0,0,3.8,1.9,0,0,51.4,1596612608,834543616,397344768,3135881216,1332359168,0
0,0,0,0,2,0,0,0,51.4,1596612608,834543616,397344768,3135881216,1332359168,0
0,0,0,0,3.8,1.9,1.9,0,51.4,1596612608,834543616,397344768,3135881216,1332359168,0
0,0,0,0,2,0,1.9,0,51.4,1596612608,834543616,397344768,3135881216,1332359168,0
0,0,0,0,3.9,0,2,0,51.4,1596612608,834543616,397344768,3135881216,1332359168,0
